id,name,zone,gender,objective_id,sub_objective_id,training_location,days_per_week,experience_level,created_at,updated_at
1210,RECOMPOSICION-CHICOS-SOLO GOMAS-EMPUJES Y TRACCIONES-MES 2-PRINCIPIANTE-2 DIAS,consultancy,male,1,9,home,2,beginner,2026-06-11T07:52:29.654778Z,2026-06-11T07:52:29.654778Z
1211,RECOMPOSICION-CHICOS-SOLO GOMAS-TORSO PIERNA-MES 3-PRINCIPIANTE-5 DIAS,consultancy,male,1,9,home,5,beginner,2026-06-11T07:52:30.202977Z,2026-06-11T07:52:30.202977Z
1212,RECOMPOSICION-CHICOS-SOLO GOMAS-TORSO PIERNA-MES 3-PRINCIPIANTE-4 DIAS,consultancy,male,1,9,home,4,beginner,2026-06-11T07:52:31.317703Z,2026-06-11T07:52:31.317703Z
1213,RECOMPOSICION-CHICOS-SOLO GOMAS-TORSO PIERNA-MES 3-PRINCIPIANTE-2 DIAS,consultancy,male,1,9,home,2,beginner,2026-06-11T07:52:32.092107Z,2026-06-11T07:52:32.092107Z
1214,RECOMPOSICION-CHICOS-SOLO GOMAS-TORSO PIERNA-MES 3-PRINCIPIANTE-3 DIAS,consultancy,male,1,9,home,3,beginner,2026-06-11T07:52:32.642397Z,2026-06-11T07:52:32.642397Z
1215,RECOMPOSICION-CHICOS-SOLO GOMAS-FULLBODY DESCEN-MES 4-PRINCIPIANTE-5 DIAS,consultancy,male,1,9,home,5,beginner,2026-06-11T07:52:33.309199Z,2026-06-11T07:52:33.309199Z
1216,RECOMPOSICION-CHICOS-SOLO GOMAS-FULLBODY DESCEN-MES 4-PRINCIPIANTE-4 DIAS,consultancy,male,1,9,home,4,beginner,2026-06-11T07:52:34.295239Z,2026-06-11T07:52:34.295239Z
1217,RECOMPOSICION-CHICOS-SOLO GOMAS-FULLBODY DESCEN-MES 4-PRINCIPIANTE-3 DIAS,consultancy,male,1,9,home,3,beginner,2026-06-11T07:52:35.154913Z,2026-06-11T07:52:35.154913Z
1218,RECOMPOSICION-CHICOS-SOLO GOMAS-FULLBODY DESCEN-MES 4-PRINCIPIANTE-2 DIAS,consultancy,male,1,9,home,2,beginner,2026-06-11T07:52:35.850685Z,2026-06-11T07:52:35.850685Z
1219,RECOMPOSICION-CHICOS-SOLO GOMAS-WEIDER-MES 5-PRINCIPIANTE-5 DIAS,consultancy,male,1,9,home,5,beginner,2026-06-11T07:52:36.324646Z,2026-06-11T07:52:36.324646Z
1220,RECOMPOSICION-CHICOS-SOLO GOMAS-WEIDER-MES 5-PRINCIPIANTE-4 DIAS,consultancy,male,1,9,home,4,beginner,2026-06-11T07:52:37.070661Z,2026-06-11T07:52:37.070661Z
1221,RECOMPOSICION-CHICOS-SOLO GOMAS-WEIDER-MES 5-PRINCIPIANTE-3 DIAS,consultancy,male,1,9,home,3,beginner,2026-06-11T07:52:37.654750Z,2026-06-11T07:52:37.654750Z
1222,RECOMPOSICION-CHICOS-SOLO GOMAS-WEIDER-MES 5-PRINCIPIANTE-2 DIAS,consultancy,male,1,9,home,2,beginner,2026-06-11T07:52:38.327160Z,2026-06-11T07:52:38.327160Z
1223,RECOMPOSICION-CHICOS-SOLO GOMAS-WEIDER-MES 6-PRINCIPIANTE-5 DIAS,consultancy,male,1,9,home,5,beginner,2026-06-11T07:52:38.841560Z,2026-06-11T07:52:38.841560Z
1224,RECOMPOSICION-CHICOS-SOLO GOMAS-WEIDER-MES 6-PRINCIPIANTE-4 DIAS,consultancy,male,1,9,home,4,beginner,2026-06-11T07:52:39.535151Z,2026-06-11T07:52:39.535151Z
1225,RECOMPOSICION-CHICOS-SOLO GOMAS-WEIDER-MES 6-PRINCIPIANTE-2 DIAS,consultancy,male,1,9,home,2,beginner,2026-06-11T07:52:40.149370Z,2026-06-11T07:52:40.149370Z
1226,RECOMPOSICION-CHICOS-SOLO GOMAS-WEIDER-MES 6-PRINCIPIANTE-3 DIAS,consultancy,male,1,9,home,3,beginner,2026-06-11T07:52:41.447702Z,2026-06-11T07:52:41.447702Z
1227,RECOMPOSICION-CHICAS-GIMNASIO-WEIDER-MES 1-AVANZADO-3 DIAS,consultancy,female,1,9,gym,3,advanced,2026-06-11T07:52:42.022093Z,2026-06-11T07:52:42.022093Z
1228,RECOMPOSICION-CHICAS-GIMNASIO-WEIDER-MES 5-AVANZADO-5 DIAS,consultancy,female,1,9,gym,5,advanced,2026-06-11T07:52:42.529487Z,2026-06-11T07:52:42.529487Z
1229,RECOMPOSICION-CHICAS-GIMNASIO-WEIDER-MES 5-AVANZADO-4 DIAS,consultancy,female,1,9,gym,4,advanced,2026-06-11T07:52:43.243413Z,2026-06-11T07:52:43.243413Z
1230,RECOMPOSICION-CHICAS-GIMNASIO-WEIDER-MES 5-AVANZADO-3 DIAS,consultancy,female,1,9,gym,3,advanced,2026-06-11T07:52:43.903279Z,2026-06-11T07:52:43.903279Z
1231,RECOMPOSICION-CHICAS-GIMNASIO-WEIDER-MES 5-AVANZADO-2 DIAS,consultancy,female,1,9,gym,2,advanced,2026-06-11T07:52:44.515712Z,2026-06-11T07:52:44.515712Z
1232,RECOMPOSICION-CHICAS-GIMNASIO-EMPUJES Y TRACCIONES-MES 6-AVANZADO-5 DIAS,consultancy,female,1,9,gym,5,advanced,2026-06-11T07:52:44.995482Z,2026-06-11T07:52:44.995482Z
1233,RECOMPOSICION-CHICAS-GIMNASIO-EMPUJES Y TRACCIONES-MES 6-AVANZADO-4 DIAS ,consultancy,female,1,9,gym,4,advanced,2026-06-11T07:52:45.740209Z,2026-06-11T07:52:45.740209Z
1234,RECOMPOSICION-CHICAS-GIMNASIO-EMPUJES Y TRACCIONES-MES 6-AVANZADO-3 DIAS,consultancy,female,1,9,gym,3,advanced,2026-06-11T07:52:46.456222Z,2026-06-11T07:52:46.456222Z
1235,RECOMPOSICION-CHICAS-GIMNASIO-EMPUJES Y TRACCIONES-MES 6-AVANZADO-2 DIAS,consultancy,female,1,9,gym,2,advanced,2026-06-11T07:52:47.042548Z,2026-06-11T07:52:47.042548Z
1236,RECOMPOSICION-CHICAS-GIMNASIO-TORSO PIERNA-MES 7-AVANZADO-5 DIAS,consultancy,female,1,9,gym,5,advanced,2026-06-11T07:52:47.563752Z,2026-06-11T07:52:47.563752Z
1237,RECOMPOSICION-CHICAS-GIMNASIO-TORSO PIERNA-MES 7-AVANZADO-4 DIAS,consultancy,female,1,9,gym,4,advanced,2026-06-11T07:52:48.334014Z,2026-06-11T07:52:48.334014Z
1238,RECOMPOSICION-CHICAS-GIMNASIO-TORSO PIERNA-MES 7-AVANZADO-3 DIAS,consultancy,female,1,9,gym,3,advanced,2026-06-11T07:52:48.986661Z,2026-06-11T07:52:48.986661Z
1239,RECOMPOSICION-CHICAS-GIMNASIO-TORSO PIERNA-MES 7-AVANZADO-2 DIAS,consultancy,female,1,9,gym,2,advanced,2026-06-11T07:52:49.597928Z,2026-06-11T07:52:49.597928Z
1240,RECOMPOSICION-CHICAS-GIMNASIO-FULLBODY DESCEN-MES 8-AVANZADO-5 DIAS,consultancy,female,1,9,gym,5,advanced,2026-06-11T07:52:50.151411Z,2026-06-11T07:52:50.151411Z
1241,RECOMPOSICION-CHICAS-GIMNASIO-FULLBODY DESCEN-MES 8-AVANZADO-4 DIAS,consultancy,female,1,9,gym,4,advanced,2026-06-11T07:52:51.020939Z,2026-06-11T07:52:51.020939Z
1242,RECOMPOSICION-CHICAS-GIMNASIO-FULLBODY DESCEN-MES 8-AVANZADO-2 DIAS,consultancy,female,1,9,gym,2,advanced,2026-06-11T07:52:51.746239Z,2026-06-11T07:52:51.746239Z
1243,RECOMPOSICION-CHICAS-GIMNASIO-FULLBODY DESCEN-MES 8-AVANZADO-3 DIAS,consultancy,female,1,9,gym,3,advanced,2026-06-11T07:52:52.286295Z,2026-06-11T07:52:52.286295Z
1244,RECOMPOSICION-CHICAS-GIMNASIO-WEIDER-MES 9-AVANZADO-5 DIAS,consultancy,female,1,9,gym,5,advanced,2026-06-11T07:52:52.944347Z,2026-06-11T07:52:52.944347Z
1245,RECOMPOSICION-CHICAS-GIMNASIO-WEIDER-MES 9-AVANZADO-4 DIAS,consultancy,female,1,9,gym,4,advanced,2026-06-11T07:52:53.640911Z,2026-06-11T07:52:53.640911Z
1246,RECOMPOSICION-CHICAS-GIMNASIO-WEIDER-MES 9-AVANZADO-3 DIAS,consultancy,female,1,9,gym,3,advanced,2026-06-11T07:52:54.202048Z,2026-06-11T07:52:54.202048Z
1247,RECOMPOSICION-CHICAS-GIMNASIO-WEIDER-MES 9-AVANZADO-2 DIAS,consultancy,female,1,9,gym,2,advanced,2026-06-11T07:52:54.716218Z,2026-06-11T07:52:54.716218Z
1248,RECOMPOSICION-CHICAS- GIMNASIO-WEIDER-MES 1-PRINCIPIANTE-4 DIAS,consultancy,female,1,9,gym,4,beginner,2026-06-11T07:52:55.280885Z,2026-06-11T07:52:55.280885Z
1249,RECOMPOSICION-CHICAS- GIMNASIO-WEIDER-MES 1-PRINCIPIANTE-5 DIAS,consultancy,female,1,9,gym,5,beginner,2026-06-11T07:52:55.814788Z,2026-06-11T07:52:55.814788Z
1250,RECOMPOSICION-CHICAS- GIMNASIO-WEIDER-MES 1-PRINCIPIANTE-3 DIAS,consultancy,female,1,9,gym,3,beginner,2026-06-11T07:52:56.480803Z,2026-06-11T07:52:56.480803Z
1251,RECOMPOSICION-CHICAS- GIMNASIO-WEIDER-MES 1-PRINCIPIANTE-2 DIAS,consultancy,female,1,9,gym,2,beginner,2026-06-11T07:52:56.981017Z,2026-06-11T07:52:56.981017Z
1252,RECOMPOSICION-CHICAS-GIMNASIO-FULLBODY DESCEN-MES 4-PRINCIPIANTE-5 DIAS,consultancy,female,1,9,gym,5,beginner,2026-06-11T07:52:57.411798Z,2026-06-11T07:52:57.411798Z
1253,RECOMPOSICION-CHICAS-GIMNASIO-FULLBODY DESCEN-MES 4-PRINCIPIANTE-4 DIAS,consultancy,female,1,9,gym,4,beginner,2026-06-11T07:52:58.210356Z,2026-06-11T07:52:58.210356Z
1254,RECOMPOSICION-CHICAS-GIMNASIO-EMPUJES Y TRACCIONES-MES 2-PRINCIPIANTE-5 DIAS,consultancy,female,1,9,gym,5,beginner,2026-06-11T07:52:59.155718Z,2026-06-11T07:52:59.155718Z
1255,RECOMPOSICION-CHICAS-GIMNASIO-EMPUJES Y TRACCIONES-MES 2-PRINCIPIANTE-4 DIAS,consultancy,female,1,9,gym,4,beginner,2026-06-11T07:52:59.874671Z,2026-06-11T07:52:59.874671Z
1256,RECOMPOSICION-CHICAS-GIMNASIO-EMPUJES Y TRACCIONES-MES 2-PRINCIPIANTE-3 DIAS,consultancy,female,1,9,gym,3,beginner,2026-06-11T07:53:01.023757Z,2026-06-11T07:53:01.023757Z
1257,RECOMPOSICION-CHICAS-GIMNASIO-EMPUJES Y TRACCIONES-MES 2-PRINCIPIANTE-2 DIAS,consultancy,female,1,9,gym,2,beginner,2026-06-11T07:53:01.821635Z,2026-06-11T07:53:01.821635Z
1258,RECOMPOSICION-CHICAS-GIMNASIO-FULLBODY DESCEN-MES 4-PRINCIPIANTE-3 DIAS,consultancy,female,1,9,gym,3,beginner,2026-06-11T07:53:02.516796Z,2026-06-11T07:53:02.516796Z
1259,RECOMPOSICION-CHICAS-GIMNASIO-TORSO PIERNA-MES 3-PRINCIPIANTE-5 DIAS,consultancy,female,1,9,gym,5,beginner,2026-06-11T07:53:03.317158Z,2026-06-11T07:53:03.317158Z
1260,RECOMPOSICION-CHICAS-GIMNASIO-TORSO PIERNA-MES 3-PRINCIPIANTE-4 DIAS,consultancy,female,1,9,gym,4,beginner,2026-06-11T07:53:04.243372Z,2026-06-11T07:53:04.243372Z
1261,RECOMPOSICION-CHICAS-GIMNASIO-TORSO PIERNA-MES 3-PRINCIPIANTE-3 DIAS,consultancy,female,1,9,gym,3,beginner,2026-06-11T07:53:04.970471Z,2026-06-11T07:53:04.970471Z
1262,RECOMPOSICION-CHICAS-GIMNASIO-TORSO PIERNA-MES 3-PRINCIPIANTE-2 DIAS,consultancy,female,1,9,gym,2,beginner,2026-06-11T07:53:05.707189Z,2026-06-11T07:53:05.707189Z
1263,RECOMPOSICION-CHICAS-GIMNASIO-FULLBODY DESCEN-MES 4-PRINCIPIANTE-2 DIAS,consultancy,female,1,9,gym,2,beginner,2026-06-11T07:53:06.217423Z,2026-06-11T07:53:06.217423Z
1264,RECOMPOSICION-CHICAS-GIMNASIO-WEIDER-MES 5-PRINCIPIANTE-3 DÍAS,consultancy,female,1,9,gym,3,beginner,2026-06-11T07:53:06.819520Z,2026-06-11T07:53:06.819520Z
1265,RECOMPOSICION-CHICAS-GIMNASIO-WEIDER-MES 5-PRINCIPIANTE-2 DÍAS,consultancy,female,1,9,gym,2,beginner,2026-06-11T07:53:07.385078Z,2026-06-11T07:53:07.385078Z
1266,RECOMPOSICION-CHICAS-GIMNASIO-WEIDER-MES 5-PRINCIPIANTE-5 DÍAS,consultancy,female,1,9,gym,5,beginner,2026-06-11T07:53:07.895276Z,2026-06-11T07:53:07.895276Z
1267,RECOMPOSICION-CHICAS-GIMNASIO-WEIDER-MES 5-PRINCIPIANTE-4 DÍAS,consultancy,female,1,9,gym,4,beginner,2026-06-11T07:53:08.754640Z,2026-06-11T07:53:08.754640Z
1268,RECOMPOSICION-CHICAS-GIMNASIO-EMPUJES Y TRACCIONES-MES 6-PRINCIPIANTE-4 DIAS,consultancy,female,1,9,gym,4,beginner,2026-06-11T07:53:09.411276Z,2026-06-11T07:53:09.411276Z
1269,RECOMPOSICION-CHICAS-GIMNASIO-EMPUJES Y TRACCIONES-MES 6-PRINCIPIANTE-5 DIAS,consultancy,female,1,9,gym,5,beginner,2026-06-11T07:53:10.125389Z,2026-06-11T07:53:10.125389Z
1270,RECOMPOSICION-CHICAS-GIMNASIO-EMPUJES Y TRACCIONES-MES 6-PRINCIPIANTE-2 DIAS,consultancy,female,1,9,gym,2,beginner,2026-06-11T07:53:10.824228Z,2026-06-11T07:53:10.824228Z
1271,RECOMPOSICION-CHICAS-GIMNASIO-EMPUJES Y TRACCIONES-MES 6-PRINCIPIANTE-3 DIAS,consultancy,female,1,9,gym,3,beginner,2026-06-11T07:53:11.386918Z,2026-06-11T07:53:11.386918Z
1272,RECOMPOSICION-CHICAS-MANCUERNAS Y GOMAS-WEIDER-MES 1-AVANZADO-4 DIAS,consultancy,female,1,9,home_with_material,4,advanced,2026-06-11T07:53:12.088944Z,2026-06-11T07:53:12.088944Z
1273,RECOMPOSICION-CHICAS-MANCUERNAS Y GOMAS-WEIDER-MES 5-AVANZADO-4 DÍAS,consultancy,female,1,9,home_with_material,4,advanced,2026-06-11T07:53:12.698044Z,2026-06-11T07:53:12.698044Z
1274,RECOMPOSICION-CHICAS-MANCUERNAS Y GOMAS-WEIDER-MES 5-AVANZADO-2 DÍAS,consultancy,female,1,9,home_with_material,2,advanced,2026-06-11T07:53:13.352570Z,2026-06-11T07:53:13.352570Z
1275,RECOMPOSICION-CHICAS-MANCUERNAS Y GOMAS-WEIDER-MES 5-AVANZADO-3 DÍAS,consultancy,female,1,9,home_with_material,3,advanced,2026-06-11T07:53:13.839908Z,2026-06-11T07:53:13.839908Z
1276,RECOMPOSICION-CHICAS-MANCUERNAS Y GOMA-EMPUJES Y TRACCIONES-MES 6-AVANZADO-2 DIAS,consultancy,female,1,9,home_with_material,2,advanced,2026-06-11T07:53:14.487102Z,2026-06-11T07:53:14.487102Z
1277,RECOMPOSICION-CHICAS-MANCUERNAS Y GOMA-EMPUJES Y TRACCIONES-MES 6-AVANZADO-3 DIAS,consultancy,female,1,9,home_with_material,3,advanced,2026-06-11T07:53:15.042316Z,2026-06-11T07:53:15.042316Z
1278,RECOMPOSICION-CHICAS-MANCUERNAS Y GOMA-EMPUJES Y TRACCIONES-MES 6-AVANZADO-4 DIAS,consultancy,female,1,9,home_with_material,4,advanced,2026-06-11T07:53:15.710079Z,2026-06-11T07:53:15.710079Z
1279,RECOMPOSICION-CHICAS-MANCUERNAS Y GOMAS-WEIDER-MES 6-AVANZADO-5 DÍAS-,consultancy,female,1,9,home_with_material,5,advanced,2026-06-11T07:53:16.412952Z,2026-06-11T07:53:16.412952Z
1280,RECOMPOSICION-CHICAS-MANCUERNAS Y GOMAS-WEIDER-MES 5-AVANZADO-5 DÍAS ,consultancy,female,1,9,home_with_material,5,advanced,2026-06-11T07:53:17.237574Z,2026-06-11T07:53:17.237574Z
1281,RECOMPOSICION-CHICAS-MANCUERNAS Y GOMAS-TORSO PIERNA-MES 7-AVANZADO-5 DIAS,consultancy,female,1,9,home_with_material,5,advanced,2026-06-11T07:53:18.055616Z,2026-06-11T07:53:18.055616Z
1282,RECOMPOSICION-CHICAS-MANCUERNAS Y GOMAS-TORSO PIERNA-MES 7-AVANZADO-4 DIAS,consultancy,female,1,9,home_with_material,4,advanced,2026-06-11T07:53:18.876023Z,2026-06-11T07:53:18.876023Z
1283,RECOMPOSICION-CHICAS-MANCUERNAS Y GOMAS-TORSO PIERNA-MES 7-AVANZADO-3 DIAS,consultancy,female,1,9,home_with_material,3,advanced,2026-06-11T07:53:19.593508Z,2026-06-11T07:53:19.593508Z
1284,RECOMPOSICION-CHICAS-MANCUERNAS Y GOMAS-TORSO PIERNA-MES 7-AVANZADO-2 DIAS,consultancy,female,1,9,home_with_material,2,advanced,2026-06-11T07:53:20.232828Z,2026-06-11T07:53:20.232828Z
1285,RECOMPOSICION-CHICAS-MANCUERNAS Y GOMAS-FULLBODY DESCEN-MES 8-AVANZADO-5 DIAS,consultancy,female,1,9,home_with_material,5,advanced,2026-06-11T07:53:20.895534Z,2026-06-11T07:53:20.895534Z
1286,RECOMPOSICION-CHICAS-MANCUERNAS Y GOMAS-FULLBODY DESCEN-MES 8-AVANZADO-4 DIAS,consultancy,female,1,9,home_with_material,4,advanced,2026-06-11T07:53:21.781180Z,2026-06-11T07:53:21.781180Z
1287,RECOMPOSICION-CHICAS-MANCUERNAS Y GOMAS-FULLBODY DESCEN-MES 8-AVANZADO-3 DIAS,consultancy,female,1,9,home_with_material,3,advanced,2026-06-11T07:53:22.675643Z,2026-06-11T07:53:22.675643Z
1288,RECOMPOSICION-CHICAS-MANCUERNAS Y GOMAS-FULLBODY DESCEN-MES 8-AVANZADO-2 DIAS,consultancy,female,1,9,home_with_material,2,advanced,2026-06-11T07:53:23.362766Z,2026-06-11T07:53:23.362766Z
1289,RECOMPOSICION-CHICAS-MANCUERNAS Y GOMAS-WEIDER-MES 9-AVANZADO-5 DÍAS,consultancy,female,1,9,home_with_material,5,advanced,2026-06-11T07:53:24.110965Z,2026-06-11T07:53:24.110965Z
1290,RECOMPOSICION-CHICAS-MANCUERNAS Y GOMAS-WEIDER-MES 9-AVANZADO-4 DÍAS,consultancy,female,1,9,home_with_material,4,advanced,2026-06-11T07:53:24.808380Z,2026-06-11T07:53:24.808380Z
1291,RECOMPOSICION-CHICAS-MANCUERNAS Y GOMAS-WEIDER-MES 9-AVANZADO-3 DÍAS,consultancy,female,1,9,home_with_material,3,advanced,2026-06-11T07:53:25.447278Z,2026-06-11T07:53:25.447278Z
1292,RECOMPOSICION-CHICAS-MANCUERNAS Y GOMAS-WEIDER-MES 9-AVANZADO-2 DÍAS,consultancy,female,1,9,home_with_material,2,advanced,2026-06-11T07:53:26.058760Z,2026-06-11T07:53:26.058760Z
1293,RECOMPOSICION-CHICAS-MANCUERNAS Y GOMAS-WEIDER-MES 1-PRINCIPIANTE-5 DIAS,consultancy,female,1,9,home_with_material,5,beginner,2026-06-11T07:53:26.534566Z,2026-06-11T07:53:26.534566Z
1294,RECOMPOSICION-CHICAS-MANCUERNAS Y GOMAS-WEIDER-MES 1-PRINCIPIANTE-3 DIAS,consultancy,female,1,9,home_with_material,3,beginner,2026-06-11T07:53:27.242639Z,2026-06-11T07:53:27.242639Z
1295,RECOMPOSICION-CHICAS-MANCUERNAS Y GOMAS-WEIDER-MES 1-PRINCIPIANTE-2 DIAS,consultancy,female,1,9,home_with_material,2,beginner,2026-06-11T07:53:27.743919Z,2026-06-11T07:53:27.743919Z
1296,RECOMPOSICION-CHICAS-MANCUERNAS Y GOMAS-WEIDER-MES 1-PRINCIPIANTE-4 DIAS,consultancy,female,1,9,home_with_material,4,beginner,2026-06-11T07:53:28.237491Z,2026-06-11T07:53:28.237491Z
1297,RECOMPOSICION-CHICAS-MANCUERNAS Y GOMAS-EMPUJES Y TRACCIONES-MES 2-PRINCIPIANTE-5 DIAS,consultancy,female,1,9,home_with_material,5,beginner,2026-06-11T07:53:28.862754Z,2026-06-11T07:53:28.862754Z
1298,RECOMPOSICION-CHICAS-MANCUERNAS Y GOMAS-EMPUJES Y TRACCIONES-MES 2-PRINCIPIANTE-4 DIAS,consultancy,female,1,9,home_with_material,4,beginner,2026-06-11T07:53:29.535216Z,2026-06-11T07:53:29.535216Z
1299,RECOMPOSICION-CHICAS-MANCUERNAS Y GOMAS-EMPUJES Y TRACCIONES-MES 2-PRINCIPIANTE-3 DIAS,consultancy,female,1,9,home_with_material,3,beginner,2026-06-11T07:53:30.151911Z,2026-06-11T07:53:30.151911Z
1300,RECOMPOSICION-CHICAS-MANCUERNAS Y GOMAS-EMPUJES Y TRACCIONES-MES 2-PRINCIPIANTE-2 DIAS,consultancy,female,1,9,home_with_material,2,beginner,2026-06-11T07:53:31.036164Z,2026-06-11T07:53:31.036164Z
1301,RECOMPOSICION-CHICAS-MANCUERNAS Y GOMAS-TORSO PIERNA-MES 3-PRINCIPIANTE-5 DIAS,consultancy,female,1,9,home_with_material,5,beginner,2026-06-11T07:53:31.634383Z,2026-06-11T07:53:31.634383Z
1302,RECOMPOSICION-CHICAS-MANCUERNAS Y GOMAS-TORSO PIERNA-MES 3-PRINCIPIANTE-4 DIAS,consultancy,female,1,9,home_with_material,4,beginner,2026-06-11T07:53:32.444248Z,2026-06-11T07:53:32.444248Z
1303,RECOMPOSICION-CHICAS-MANCUERNAS Y GOMAS-TORSO PIERNA-MES 3-PRINCIPIANTE-3 DIAS,consultancy,female,1,9,home_with_material,3,beginner,2026-06-11T07:53:33.165493Z,2026-06-11T07:53:33.165493Z
1304,RECOMPOSICION-CHICAS-MANCUERNAS Y GOMAS-TORSO PIERNA-MES 3-PRINCIPIANTE-2 DIAS,consultancy,female,1,9,home_with_material,2,beginner,2026-06-11T07:53:33.774521Z,2026-06-11T07:53:33.774521Z
1305,RECOMPOSICION-CHICAS-MANCUERNAS Y GOMAS-FULLBODY DESCEN-MES 4-PRINCIPIANTE-4 DIAS,consultancy,female,1,9,home_with_material,4,beginner,2026-06-11T07:53:34.311252Z,2026-06-11T07:53:34.311252Z
1306,RECOMPOSICION-CHICAS-MANCUERNAS Y GOMAS-FULLBODY DESCEN-MES 4-PRINCIPIANTE-3 DIAS,consultancy,female,1,9,home_with_material,3,beginner,2026-06-11T07:53:35.070560Z,2026-06-11T07:53:35.070560Z
1307,RECOMPOSICION-CHICAS-MANCUERNAS Y GOMAS-FULLBODY DESCEN-MES 4-PRINCIPIANTE-2 DIAS,consultancy,female,1,9,home_with_material,2,beginner,2026-06-11T07:53:35.725995Z,2026-06-11T07:53:35.725995Z
1308,RECOMPOSICION-CHICAS-MANCUERNAS Y GOMAS-FULLBODY DESCEN-MES 4-PRINCIPIANTE-5 DIAS,consultancy,female,1,9,home_with_material,5,beginner,2026-06-11T07:53:36.293149Z,2026-06-11T07:53:36.293149Z
1309,RECOMPOSICION-CHICAS-MANCUERNAS Y GOMAS-WEIDER-MES 5-PRINCIPIANTE-2 DÍAS,consultancy,female,1,9,home_with_material,2,beginner,2026-06-11T07:53:37.307361Z,2026-06-11T07:53:37.307361Z
1310,RECOMPOSICION-CHICAS-MANCUERNAS Y GOMAS-WEIDER-MES 5-PRINCIPIANTE-4 DÍAS,consultancy,female,1,9,home_with_material,4,beginner,2026-06-11T07:53:37.869952Z,2026-06-11T07:53:37.869952Z
1311,RECOMPOSICION-CHICAS-MANCUERNAS Y GOMAS-WEIDER-MES 5-PRINCIPIANTE-5 DÍAS,consultancy,female,1,9,home_with_material,5,beginner,2026-06-11T07:53:38.525322Z,2026-06-11T07:53:38.525322Z
1312,RECOMPOSICION-CHICAS-MANCUERNAS Y GOMAS-WEIDER-MES 5-PRINCIPIANTE-3 DÍAS,consultancy,female,1,9,home_with_material,3,beginner,2026-06-11T07:53:39.214156Z,2026-06-11T07:53:39.214156Z
1313,RECOMPOSICION-CHICAS-MANCUERNAS Y GOMAS-EMPUJES Y TRACCIONES-MES 6-PRINCIPIANTE-4 DIAS,consultancy,female,1,9,home_with_material,4,beginner,2026-06-11T07:53:39.793253Z,2026-06-11T07:53:39.793253Z
1314,RECOMPOSICION-CHICAS-MANCUERNAS Y GOMAS-EMPUJES Y TRACCIONES-MES 6-PRINCIPIANTE-2 DIAS,consultancy,female,1,9,home_with_material,2,beginner,2026-06-11T07:53:40.544401Z,2026-06-11T07:53:40.544401Z
1315,RECOMPOSICION-CHICAS-MANCUERNAS Y GOMAS-EMPUJES Y TRACCIONES-MES 6-PRINCIPIANTE-5 DIAS,consultancy,female,1,9,home_with_material,5,beginner,2026-06-11T07:53:41.117567Z,2026-06-11T07:53:41.117567Z
1316,RECOMPOSICION-CHICAS-MANCUERNAS Y GOMAS-EMPUJES Y TRACCIONES-MES 6-PRINCIPIANTE-3 DIAS,consultancy,female,1,9,home_with_material,3,beginner,2026-06-11T07:53:41.881617Z,2026-06-11T07:53:41.881617Z
1317,RECOMPOSICION-sss,consultancy,female,1,9,home_with_material,4,beginner,2026-06-11T07:53:42.426259Z,2026-06-11T07:53:42.426259Z
1318,RECOMPOSICION-CHICAS-SOLO GOMAS-TORSO PIERNA-MES 3-AVANZADO-5 DIAS,consultancy,female,1,9,home,5,advanced,2026-06-11T07:53:42.881054Z,2026-06-11T07:53:42.881054Z
1319,RECOMPOSICION-CHICAS-SOLO GOMAS-TORSO PIERNA-MES 3-AVANZADO-4 DIAS,consultancy,female,1,9,home,4,advanced,2026-06-11T07:53:43.619935Z,2026-06-11T07:53:43.619935Z
1320,RECOMPOSICION-CHICAS-SOLO GOMAS-TORSO PIERNA-MES 3-AVANZADO-3 DIAS,consultancy,female,1,9,home,3,advanced,2026-06-11T07:53:44.331307Z,2026-06-11T07:53:44.331307Z
1321,RECOMPOSICION-CHICAS-SOLO GOMAS-TORSO PIERNA-MES 3-AVANZADO-2 DIAS,consultancy,female,1,9,home,2,advanced,2026-06-11T07:53:44.914958Z,2026-06-11T07:53:44.914958Z
1322,RECOMPOSICION-CHICAS-SOLO GOMAS-WEIDER-MES 1-AVANZADO-4 DIAS,consultancy,female,1,9,home,4,advanced,2026-06-11T07:53:45.418234Z,2026-06-11T07:53:45.418234Z
1323,RECOMPOSICION-CHICAS-SOLO GOMAS-WEIDER-MES 5-AVANZADO-5 DÍAS,consultancy,female,1,9,home,5,advanced,2026-06-11T07:53:46.032969Z,2026-06-11T07:53:46.032969Z
1324,RECOMPOSICION-CHICAS-SOLO GOMAS-WEIDER-MES 1-AVANZADO-4 DIAS,consultancy,female,1,9,home,4,advanced,2026-06-11T07:53:48.414071Z,2026-06-11T07:53:48.414071Z
1325,RECOMPOSICION-CHICAS-SOLO GOMAS-WEIDER-MES 5-AVANZADO-4 DÍAS,consultancy,female,1,9,home,4,advanced,2026-06-11T07:53:49.303221Z,2026-06-11T07:53:49.303221Z
1326,RECOMPOSICION-CHICAS-SOLO GOMAS-WEIDER-MES 5-AVANZADO-3 DÍAS,consultancy,female,1,9,home,3,advanced,2026-06-11T07:53:49.878564Z,2026-06-11T07:53:49.878564Z
