routine_id,routine_name,day_order,day_name,superset_id,n_miembros,posicion_actual,posicion_esperada,correcta,posiciones_miembros,posiciones_sueltos
1077,RECOMPOSICION-CHICOS-SOLO GOMAS-FULLBODY DESCEN-MES 4-AVANZADO-5 DIAS,1,Pecho-Espalda,1283,2,1,7,NO,7 8,1 2 3 4
1077,RECOMPOSICION-CHICOS-SOLO GOMAS-FULLBODY DESCEN-MES 4-AVANZADO-5 DIAS,2,Hombro-Bíceps-Tríceps,1284,2,0,5,NO,5 6,1 2 3 4
1077,RECOMPOSICION-CHICOS-SOLO GOMAS-FULLBODY DESCEN-MES 4-AVANZADO-5 DIAS,2,Hombro-Bíceps-Tríceps,1285,2,1,7,NO,7 8,1 2 3 4
1077,RECOMPOSICION-CHICOS-SOLO GOMAS-FULLBODY DESCEN-MES 4-AVANZADO-5 DIAS,3,Pierna,1286,2,0,5,NO,5 6,1 2 3 4
1077,RECOMPOSICION-CHICOS-SOLO GOMAS-FULLBODY DESCEN-MES 4-AVANZADO-5 DIAS,3,Pierna,1287,2,1,7,NO,7 8,1 2 3 4
1077,RECOMPOSICION-CHICOS-SOLO GOMAS-FULLBODY DESCEN-MES 4-AVANZADO-5 DIAS,4,Fullbody Solo Torso,1288,2,0,5,NO,5 6,1 2 3 4
1077,RECOMPOSICION-CHICOS-SOLO GOMAS-FULLBODY DESCEN-MES 4-AVANZADO-5 DIAS,4,Fullbody Solo Torso,1289,2,1,7,NO,7 8,1 2 3 4
1077,RECOMPOSICION-CHICOS-SOLO GOMAS-FULLBODY DESCEN-MES 4-AVANZADO-5 DIAS,5,Fullbody Completo,1290,2,0,3,NO,3 4,1 2 9
1077,RECOMPOSICION-CHICOS-SOLO GOMAS-FULLBODY DESCEN-MES 4-AVANZADO-5 DIAS,5,Fullbody Completo,1291,2,1,5,NO,5 6,1 2 9
1077,RECOMPOSICION-CHICOS-SOLO GOMAS-FULLBODY DESCEN-MES 4-AVANZADO-5 DIAS,5,Fullbody Completo,1292,2,2,7,NO,7 8,1 2 9
1217,RECOMPOSICION-CHICOS-SOLO GOMAS-FULLBODY DESCEN-MES 4-PRINCIPIANTE-3 DIAS,1,Pecho-Espalda,1733,2,0,5,NO,5 6,1 2 3 4
1217,RECOMPOSICION-CHICOS-SOLO GOMAS-FULLBODY DESCEN-MES 4-PRINCIPIANTE-3 DIAS,1,Pecho-Espalda,1734,2,1,7,NO,7 8,1 2 3 4
1217,RECOMPOSICION-CHICOS-SOLO GOMAS-FULLBODY DESCEN-MES 4-PRINCIPIANTE-3 DIAS,2,Pierna,1735,2,0,5,NO,5 6,1 2 3 4
1217,RECOMPOSICION-CHICOS-SOLO GOMAS-FULLBODY DESCEN-MES 4-PRINCIPIANTE-3 DIAS,2,Pierna,1736,2,1,7,NO,7 8,1 2 3 4
1217,RECOMPOSICION-CHICOS-SOLO GOMAS-FULLBODY DESCEN-MES 4-PRINCIPIANTE-3 DIAS,3,Hombro-Bíceps-Tríceps,1737,2,0,5,NO,5 6,1 2 3 4
1217,RECOMPOSICION-CHICOS-SOLO GOMAS-FULLBODY DESCEN-MES 4-PRINCIPIANTE-3 DIAS,3,Hombro-Bíceps-Tríceps,1738,2,1,7,NO,7 8,1 2 3 4
1216,RECOMPOSICION-CHICOS-SOLO GOMAS-FULLBODY DESCEN-MES 4-PRINCIPIANTE-4 DIAS,1,Pecho-Espalda,1725,2,0,5,NO,5 6,1 2 3 4
1216,RECOMPOSICION-CHICOS-SOLO GOMAS-FULLBODY DESCEN-MES 4-PRINCIPIANTE-4 DIAS,1,Pecho-Espalda,1726,2,1,7,NO,7 8,1 2 3 4
1216,RECOMPOSICION-CHICOS-SOLO GOMAS-FULLBODY DESCEN-MES 4-PRINCIPIANTE-4 DIAS,2,Pierna,1727,2,0,5,NO,5 6,1 2 3 4
1216,RECOMPOSICION-CHICOS-SOLO GOMAS-FULLBODY DESCEN-MES 4-PRINCIPIANTE-4 DIAS,2,Pierna,1728,2,1,7,NO,7 8,1 2 3 4
1216,RECOMPOSICION-CHICOS-SOLO GOMAS-FULLBODY DESCEN-MES 4-PRINCIPIANTE-4 DIAS,3,Hombro-Bíceps-Tríceps,1729,2,0,5,NO,5 6,1 2 3 4
1216,RECOMPOSICION-CHICOS-SOLO GOMAS-FULLBODY DESCEN-MES 4-PRINCIPIANTE-4 DIAS,3,Hombro-Bíceps-Tríceps,1730,2,1,7,NO,7 8,1 2 3 4
1216,RECOMPOSICION-CHICOS-SOLO GOMAS-FULLBODY DESCEN-MES 4-PRINCIPIANTE-4 DIAS,4,Fullbody Solo Torso,1731,2,0,5,NO,5 6,1 2 3 4
1216,RECOMPOSICION-CHICOS-SOLO GOMAS-FULLBODY DESCEN-MES 4-PRINCIPIANTE-4 DIAS,4,Fullbody Solo Torso,1732,2,1,7,NO,7 8,1 2 3 4
1215,RECOMPOSICION-CHICOS-SOLO GOMAS-FULLBODY DESCEN-MES 4-PRINCIPIANTE-5 DIAS,1,Pecho-Espalda,1714,2,0,5,NO,5 6,1 2 3 4
1215,RECOMPOSICION-CHICOS-SOLO GOMAS-FULLBODY DESCEN-MES 4-PRINCIPIANTE-5 DIAS,1,Pecho-Espalda,1715,2,1,7,NO,7 8,1 2 3 4
1215,RECOMPOSICION-CHICOS-SOLO GOMAS-FULLBODY DESCEN-MES 4-PRINCIPIANTE-5 DIAS,2,Hombro-Bíceps-Tríceps,1716,2,0,5,NO,5 6,1 2 3 4
1215,RECOMPOSICION-CHICOS-SOLO GOMAS-FULLBODY DESCEN-MES 4-PRINCIPIANTE-5 DIAS,2,Hombro-Bíceps-Tríceps,1717,2,1,7,NO,7 8,1 2 3 4
1215,RECOMPOSICION-CHICOS-SOLO GOMAS-FULLBODY DESCEN-MES 4-PRINCIPIANTE-5 DIAS,3,Pierna,1718,2,0,5,NO,5 6,1 2 3 4
1215,RECOMPOSICION-CHICOS-SOLO GOMAS-FULLBODY DESCEN-MES 4-PRINCIPIANTE-5 DIAS,3,Pierna,1719,2,1,7,NO,7 8,1 2 3 4
1215,RECOMPOSICION-CHICOS-SOLO GOMAS-FULLBODY DESCEN-MES 4-PRINCIPIANTE-5 DIAS,4,Fullbody Solo Torso,1720,2,0,5,NO,5 6,1 2 3 4
1215,RECOMPOSICION-CHICOS-SOLO GOMAS-FULLBODY DESCEN-MES 4-PRINCIPIANTE-5 DIAS,4,Fullbody Solo Torso,1721,2,1,7,NO,7 8,1 2 3 4
1215,RECOMPOSICION-CHICOS-SOLO GOMAS-FULLBODY DESCEN-MES 4-PRINCIPIANTE-5 DIAS,5,Fullbody Completo,1722,2,0,3,NO,3 4,1 2 9
1215,RECOMPOSICION-CHICOS-SOLO GOMAS-FULLBODY DESCEN-MES 4-PRINCIPIANTE-5 DIAS,5,Fullbody Completo,1723,2,1,5,NO,5 6,1 2 9
1215,RECOMPOSICION-CHICOS-SOLO GOMAS-FULLBODY DESCEN-MES 4-PRINCIPIANTE-5 DIAS,5,Fullbody Completo,1724,2,2,7,NO,7 8,1 2 9
1198,RECOMPOSICION-CHICOS-SOLO GOMAS-FULLBODY DESCEN-MES 8-AVANZADO-2 DIAS,1,Fullbody Día 1,1678,2,0,2,NO,2 3,1 4 5 6 7
1198,RECOMPOSICION-CHICOS-SOLO GOMAS-FULLBODY DESCEN-MES 8-AVANZADO-2 DIAS,2,Fullbody Día 2,1679,2,0,2,NO,2 3,1 4 5 6 7
1197,RECOMPOSICION-CHICOS-SOLO GOMAS-FULLBODY DESCEN-MES 8-AVANZADO-3 DIAS,1,Pecho-Espalda,1672,2,0,1,NO,1 2,3 4 5 6
1197,RECOMPOSICION-CHICOS-SOLO GOMAS-FULLBODY DESCEN-MES 8-AVANZADO-3 DIAS,1,Pecho-Espalda,1673,2,1,7,NO,7 8,3 4 5 6
1197,RECOMPOSICION-CHICOS-SOLO GOMAS-FULLBODY DESCEN-MES 8-AVANZADO-3 DIAS,2,Pierna,1674,2,0,2,NO,2 3,1 4 7 8
1197,RECOMPOSICION-CHICOS-SOLO GOMAS-FULLBODY DESCEN-MES 8-AVANZADO-3 DIAS,2,Pierna,1675,2,1,5,NO,5 6,1 4 7 8
1197,RECOMPOSICION-CHICOS-SOLO GOMAS-FULLBODY DESCEN-MES 8-AVANZADO-3 DIAS,3,Hombro-Bíceps-Tríceps,1676,2,0,5,NO,5 6,1 2 3 4
1197,RECOMPOSICION-CHICOS-SOLO GOMAS-FULLBODY DESCEN-MES 8-AVANZADO-3 DIAS,3,Hombro-Bíceps-Tríceps,1677,2,1,7,NO,7 8,1 2 3 4
1196,RECOMPOSICION-CHICOS-SOLO GOMAS-FULLBODY DESCEN-MES 8-AVANZADO-4 DIAS,1,Pecho-Espalda,1664,2,0,5,NO,5 6,1 2 3 4
1196,RECOMPOSICION-CHICOS-SOLO GOMAS-FULLBODY DESCEN-MES 8-AVANZADO-4 DIAS,1,Pecho-Espalda,1665,2,1,7,NO,7 8,1 2 3 4
1196,RECOMPOSICION-CHICOS-SOLO GOMAS-FULLBODY DESCEN-MES 8-AVANZADO-4 DIAS,2,Pierna,1666,2,0,5,NO,5 6,1 2 3 4
1196,RECOMPOSICION-CHICOS-SOLO GOMAS-FULLBODY DESCEN-MES 8-AVANZADO-4 DIAS,2,Pierna,1667,2,1,7,NO,7 8,1 2 3 4
1196,RECOMPOSICION-CHICOS-SOLO GOMAS-FULLBODY DESCEN-MES 8-AVANZADO-4 DIAS,3,Hombro-Bíceps-Tríceps,1668,2,0,5,NO,5 6,1 2 3 4
1196,RECOMPOSICION-CHICOS-SOLO GOMAS-FULLBODY DESCEN-MES 8-AVANZADO-4 DIAS,3,Hombro-Bíceps-Tríceps,1669,2,1,7,NO,7 8,1 2 3 4
1196,RECOMPOSICION-CHICOS-SOLO GOMAS-FULLBODY DESCEN-MES 8-AVANZADO-4 DIAS,4,Fullbody Solo Torso,1670,2,0,5,NO,5 6,1 2 3 4
1196,RECOMPOSICION-CHICOS-SOLO GOMAS-FULLBODY DESCEN-MES 8-AVANZADO-4 DIAS,4,Fullbody Solo Torso,1671,2,1,7,NO,7 8,1 2 3 4
1195,RECOMPOSICION-CHICOS-SOLO GOMAS-FULLBODY DESCEN-MES 8-AVANZADO-5 DIAS,1,Pecho-Espalda,1653,2,0,5,NO,5 6,1 2 3 4
1195,RECOMPOSICION-CHICOS-SOLO GOMAS-FULLBODY DESCEN-MES 8-AVANZADO-5 DIAS,1,Pecho-Espalda,1654,2,1,7,NO,7 8,1 2 3 4
1195,RECOMPOSICION-CHICOS-SOLO GOMAS-FULLBODY DESCEN-MES 8-AVANZADO-5 DIAS,2,Hombro-Bíceps-Tríceps,1655,2,0,5,NO,5 6,1 2 3 4
1195,RECOMPOSICION-CHICOS-SOLO GOMAS-FULLBODY DESCEN-MES 8-AVANZADO-5 DIAS,2,Hombro-Bíceps-Tríceps,1656,2,1,7,NO,7 8,1 2 3 4
1195,RECOMPOSICION-CHICOS-SOLO GOMAS-FULLBODY DESCEN-MES 8-AVANZADO-5 DIAS,3,Pierna,1657,2,0,5,NO,5 6,1 2 3 4
1195,RECOMPOSICION-CHICOS-SOLO GOMAS-FULLBODY DESCEN-MES 8-AVANZADO-5 DIAS,3,Pierna,1658,2,1,7,NO,7 8,1 2 3 4
1195,RECOMPOSICION-CHICOS-SOLO GOMAS-FULLBODY DESCEN-MES 8-AVANZADO-5 DIAS,4,Fullbody Solo Torso,1659,2,0,5,NO,5 6,1 2 3 4
1195,RECOMPOSICION-CHICOS-SOLO GOMAS-FULLBODY DESCEN-MES 8-AVANZADO-5 DIAS,4,Fullbody Solo Torso,1660,2,1,7,NO,7 8,1 2 3 4
1195,RECOMPOSICION-CHICOS-SOLO GOMAS-FULLBODY DESCEN-MES 8-AVANZADO-5 DIAS,5,Fullbody Completo,1661,2,0,3,NO,3 4,1 2 9
1195,RECOMPOSICION-CHICOS-SOLO GOMAS-FULLBODY DESCEN-MES 8-AVANZADO-5 DIAS,5,Fullbody Completo,1662,2,1,5,NO,5 6,1 2 9
1195,RECOMPOSICION-CHICOS-SOLO GOMAS-FULLBODY DESCEN-MES 8-AVANZADO-5 DIAS,5,Fullbody Completo,1663,2,2,7,NO,7 8,1 2 9
1076,RECOMPOSICION-CHICOS-SOLO GOMAS-TORSO PIERNA-MES 3-AVANZADO-2 DIAS,1,Fullbody,1279,2,0,7,NO,7 8,1 2 3 4 5 6
1076,RECOMPOSICION-CHICOS-SOLO GOMAS-TORSO PIERNA-MES 3-AVANZADO-2 DIAS,2,Torso Completo,1280,2,0,3,NO,3 4,1 2 5 6
1076,RECOMPOSICION-CHICOS-SOLO GOMAS-TORSO PIERNA-MES 3-AVANZADO-2 DIAS,2,Torso Completo,1281,2,1,7,NO,7 8,1 2 5 6
1075,RECOMPOSICION-CHICOS-SOLO GOMAS-TORSO PIERNA-MES 3-AVANZADO-3 DIAS,1,Torso Completo 1,1276,2,0,5,NO,5 6,1 2 3 4
1075,RECOMPOSICION-CHICOS-SOLO GOMAS-TORSO PIERNA-MES 3-AVANZADO-3 DIAS,2,Pierna,1277,2,0,5,NO,5 6,1 2 3 4
1075,RECOMPOSICION-CHICOS-SOLO GOMAS-TORSO PIERNA-MES 3-AVANZADO-3 DIAS,3,Torso Completo 2,1278,2,0,7,NO,7 8,1 2 3 4 5 6
1074,RECOMPOSICION-CHICOS-SOLO GOMAS-TORSO PIERNA-MES 3-AVANZADO-4 DIAS,1,Torso Completo 1,1272,2,0,5,NO,5 6,1 2 3 4
1074,RECOMPOSICION-CHICOS-SOLO GOMAS-TORSO PIERNA-MES 3-AVANZADO-4 DIAS,2,Pierna,1273,2,0,5,NO,5 6,1 2 3 4
1074,RECOMPOSICION-CHICOS-SOLO GOMAS-TORSO PIERNA-MES 3-AVANZADO-4 DIAS,3,Torso Completo 2,1274,2,0,5,NO,5 6,1 2 3 4
1074,RECOMPOSICION-CHICOS-SOLO GOMAS-TORSO PIERNA-MES 3-AVANZADO-4 DIAS,4,Torso Completo 3,1275,2,0,7,NO,7 8,1 2 3 4 5 6
1104,RECOMPOSICION-CHICOS-SOLO GOMAS-TORSO PIERNA-MES 3-AVANZADO-5 DIAS,1,Torso Completo Día 1,1399,2,0,5,NO,5 6,1 2 3 4
1104,RECOMPOSICION-CHICOS-SOLO GOMAS-TORSO PIERNA-MES 3-AVANZADO-5 DIAS,2,Torso Completo Día 2,1400,2,0,5,NO,5 6,1 2 3 4
1104,RECOMPOSICION-CHICOS-SOLO GOMAS-TORSO PIERNA-MES 3-AVANZADO-5 DIAS,3,Pierna,1401,2,0,5,NO,5 6,1 2 3 4
1104,RECOMPOSICION-CHICOS-SOLO GOMAS-TORSO PIERNA-MES 3-AVANZADO-5 DIAS,4,Torso Completo Día 3,1402,2,0,5,NO,5 6,1 2 3 4
1104,RECOMPOSICION-CHICOS-SOLO GOMAS-TORSO PIERNA-MES 3-AVANZADO-5 DIAS,5,Fullbody,1403,2,0,7,NO,7 8,1 2 3 4 5 6
1213,RECOMPOSICION-CHICOS-SOLO GOMAS-TORSO PIERNA-MES 3-PRINCIPIANTE-2 DIAS,1,Fullbody,1708,2,0,6,NO,6 7,1 2 3 4 5
1213,RECOMPOSICION-CHICOS-SOLO GOMAS-TORSO PIERNA-MES 3-PRINCIPIANTE-2 DIAS,2,Torso Completo,1709,2,0,3,NO,3 4,1 2 5 6
1213,RECOMPOSICION-CHICOS-SOLO GOMAS-TORSO PIERNA-MES 3-PRINCIPIANTE-2 DIAS,2,Torso Completo,1710,2,1,7,NO,7 8,1 2 5 6
1214,RECOMPOSICION-CHICOS-SOLO GOMAS-TORSO PIERNA-MES 3-PRINCIPIANTE-3 DIAS,1,Torso Día 1,1711,2,0,5,NO,5 6,1 2 3 4
1214,RECOMPOSICION-CHICOS-SOLO GOMAS-TORSO PIERNA-MES 3-PRINCIPIANTE-3 DIAS,2,Pierna,1712,2,0,5,NO,5 6,1 2 3 4
1214,RECOMPOSICION-CHICOS-SOLO GOMAS-TORSO PIERNA-MES 3-PRINCIPIANTE-3 DIAS,3,Torso Día 2,1713,2,0,7,NO,7 8,1 2 3 4 5 6
1212,RECOMPOSICION-CHICOS-SOLO GOMAS-TORSO PIERNA-MES 3-PRINCIPIANTE-4 DIAS,1,Torso Día 1,1704,2,0,5,NO,5 6,1 2 3 4
1212,RECOMPOSICION-CHICOS-SOLO GOMAS-TORSO PIERNA-MES 3-PRINCIPIANTE-4 DIAS,2,Pierna,1705,2,0,5,NO,5 6,1 2 3 4
1212,RECOMPOSICION-CHICOS-SOLO GOMAS-TORSO PIERNA-MES 3-PRINCIPIANTE-4 DIAS,3,Torso Día 2,1706,2,0,5,NO,5 6,1 2 3 4
1212,RECOMPOSICION-CHICOS-SOLO GOMAS-TORSO PIERNA-MES 3-PRINCIPIANTE-4 DIAS,4,Torso Día 2,1707,2,0,7,NO,7 8,1 2 3 4 5 6
1211,RECOMPOSICION-CHICOS-SOLO GOMAS-TORSO PIERNA-MES 3-PRINCIPIANTE-5 DIAS,1,Torso Día 1,1699,2,0,5,NO,5 6,1 2 3 4
1211,RECOMPOSICION-CHICOS-SOLO GOMAS-TORSO PIERNA-MES 3-PRINCIPIANTE-5 DIAS,2,Torso Día 2,1700,2,0,5,NO,5 6,1 2 3 4
1211,RECOMPOSICION-CHICOS-SOLO GOMAS-TORSO PIERNA-MES 3-PRINCIPIANTE-5 DIAS,3,Pierna,1701,2,0,5,NO,5 6,1 2 3 4
1211,RECOMPOSICION-CHICOS-SOLO GOMAS-TORSO PIERNA-MES 3-PRINCIPIANTE-5 DIAS,4,Torso Día 3,1702,2,0,5,NO,5 6,1 2 3 4
1211,RECOMPOSICION-CHICOS-SOLO GOMAS-TORSO PIERNA-MES 3-PRINCIPIANTE-5 DIAS,5,Fullbody,1703,2,0,7,NO,7 8,1 2 3 4 5 6
1188,RECOMPOSICION-CHICOS-SOLO GOMAS-TORSO PIERNA-MES 7-AVANZADO-2 DIAS,1,Fullbody,1631,2,0,7,NO,7 8,1 2 3 4 5 6
1188,RECOMPOSICION-CHICOS-SOLO GOMAS-TORSO PIERNA-MES 7-AVANZADO-2 DIAS,2,Torso Completo,1632,2,0,3,NO,3 4,1 2 5 6
1188,RECOMPOSICION-CHICOS-SOLO GOMAS-TORSO PIERNA-MES 7-AVANZADO-2 DIAS,2,Torso Completo,1633,2,1,7,NO,7 8,1 2 5 6
1190,RECOMPOSICION-CHICOS-SOLO GOMAS-TORSO PIERNA-MES 7-AVANZADO-3 DIAS,1,Torso Día 1,1638,2,0,5,NO,5 6,1 2 3 4
1190,RECOMPOSICION-CHICOS-SOLO GOMAS-TORSO PIERNA-MES 7-AVANZADO-3 DIAS,2,Pierna,1639,2,0,5,NO,5 6,1 2 3 4
1190,RECOMPOSICION-CHICOS-SOLO GOMAS-TORSO PIERNA-MES 7-AVANZADO-3 DIAS,3,Torso Día 2,1640,2,0,7,NO,7 8,1 2 3 4 5 6
1189,RECOMPOSICION-CHICOS-SOLO GOMAS-TORSO PIERNA-MES 7-AVANZADO-4 DIAS,1,Torso Día 1,1634,2,0,5,NO,5 6,1 2 3 4
1189,RECOMPOSICION-CHICOS-SOLO GOMAS-TORSO PIERNA-MES 7-AVANZADO-4 DIAS,2,Torso Día 2,1635,2,0,5,NO,5 6,1 2 3 4
1189,RECOMPOSICION-CHICOS-SOLO GOMAS-TORSO PIERNA-MES 7-AVANZADO-4 DIAS,3,Pierna,1636,2,0,5,NO,5 6,1 2 3 4
1189,RECOMPOSICION-CHICOS-SOLO GOMAS-TORSO PIERNA-MES 7-AVANZADO-4 DIAS,4,Torso Día 3,1637,2,0,5,NO,5 6,1 2 3 4
1187,RECOMPOSICION-CHICOS-SOLO GOMAS-TORSO PIERNA-MES 7-AVANZADO-5 DIAS,1,Torso Día 1,1626,2,0,5,NO,5 6,1 2 3 4
1187,RECOMPOSICION-CHICOS-SOLO GOMAS-TORSO PIERNA-MES 7-AVANZADO-5 DIAS,2,Torso Día 2,1627,2,0,5,NO,5 6,1 2 3 4
1187,RECOMPOSICION-CHICOS-SOLO GOMAS-TORSO PIERNA-MES 7-AVANZADO-5 DIAS,3,Pierna,1628,2,0,5,NO,5 6,1 2 3 4
1187,RECOMPOSICION-CHICOS-SOLO GOMAS-TORSO PIERNA-MES 7-AVANZADO-5 DIAS,4,Torso Día 3,1629,2,0,5,NO,5 6,1 2 3 4
1187,RECOMPOSICION-CHICOS-SOLO GOMAS-TORSO PIERNA-MES 7-AVANZADO-5 DIAS,5,Fullbody,1630,2,0,7,NO,7 8,1 2 3 4 5 6
1035,RECOMPOSICION-CHICOS-SOLO GOMAS-WEIDER-MES 1-AVANZADO-3 DIAS,2,Pierna y Abs,1128,2,0,5,NO,5 6,1 2 3 4
1034,RECOMPOSICION-CHICOS-SOLO GOMAS-WEIDER-MES 1-AVANZADO-4 DIAS,1,Hombro y Abs,1127,2,0,5,NO,5 6,1 2 3 4
1033,RECOMPOSICION-CHICOS-SOLO GOMAS-WEIDER-MES 1-AVANZADO-5 DIAS,5,Brazos y Abs,1126,2,0,5,NO,5 6,1 2 3 4
1205,RECOMPOSICION-CHICOS-SOLO GOMAS-WEIDER-MES 1-PRINCIPIANTE-3 DIAS,2,Pierna y Abs,1685,2,0,5,NO,5 6,1 2 3 4
1204,RECOMPOSICION-CHICOS-SOLO GOMAS-WEIDER-MES 1-PRINCIPIANTE-4 DIAS,1,Hombro y Abs,1684,2,0,5,NO,5 6,1 2 3 4
1203,RECOMPOSICION-CHICOS-SOLO GOMAS-WEIDER-MES 1-PRINCIPIANTE-5 DIAS,5,Brazos y Abs,1683,2,0,5,NO,5 6,1 2 3 4
1185,RECOMPOSICION-CHICOS-SOLO GOMAS-WEIDER-MES 5-AVANZADO-3 DIAS,2,Pierna y Abs,1625,2,0,3,NO,3 4,1 2 5 6
1184,RECOMPOSICION-CHICOS-SOLO GOMAS-WEIDER-MES 5-AVANZADO-4 DIAS,1,Hombro y Abs,1624,2,0,5,NO,5 6,1 2 3 4
1183,RECOMPOSICION-CHICOS-SOLO GOMAS-WEIDER-MES 5-AVANZADO-5 DIAS,5,Brazos y Abs,1623,2,0,5,NO,5 6,1 2 3 4
1221,RECOMPOSICION-CHICOS-SOLO GOMAS-WEIDER-MES 5-PRINCIPIANTE-3 DIAS,2,Pierna y Abs,1741,2,0,3,NO,3 4,1 2 5 6
1220,RECOMPOSICION-CHICOS-SOLO GOMAS-WEIDER-MES 5-PRINCIPIANTE-4 DIAS,1,Hombro y Abs,1740,2,0,5,NO,5 6,1 2 3 4
1219,RECOMPOSICION-CHICOS-SOLO GOMAS-WEIDER-MES 5-PRINCIPIANTE-5 DIAS,5,Brazos y Abs,1739,2,0,5,NO,5 6,1 2 3 4
1226,RECOMPOSICION-CHICOS-SOLO GOMAS-WEIDER-MES 6-PRINCIPIANTE-3 DIAS,2,Pierna,1751,2,0,2,NO,2 3,1 4 5 6
1226,RECOMPOSICION-CHICOS-SOLO GOMAS-WEIDER-MES 6-PRINCIPIANTE-3 DIAS,3,Torso Completo,1752,2,0,5,NO,5 6,1 2 3 4
1224,RECOMPOSICION-CHICOS-SOLO GOMAS-WEIDER-MES 6-PRINCIPIANTE-4 DIAS,1,Pecho-Hombro-Tríceps,1747,2,0,5,NO,5 6,1 2 3 4
1224,RECOMPOSICION-CHICOS-SOLO GOMAS-WEIDER-MES 6-PRINCIPIANTE-4 DIAS,2,Pierna,1748,2,0,3,NO,3 4,1 2 5 6
1224,RECOMPOSICION-CHICOS-SOLO GOMAS-WEIDER-MES 6-PRINCIPIANTE-4 DIAS,3,Espalda-Bíceps-Posterior,1749,2,0,3,NO,3 4,1 2 5 6
1224,RECOMPOSICION-CHICOS-SOLO GOMAS-WEIDER-MES 6-PRINCIPIANTE-4 DIAS,4,Torso Completo,1750,2,0,5,NO,5 6,1 2 3 4
1223,RECOMPOSICION-CHICOS-SOLO GOMAS-WEIDER-MES 6-PRINCIPIANTE-5 DIAS,1,Hombro-Pecho-Tríceps,1742,2,0,5,NO,5 6,1 2 3 4
1223,RECOMPOSICION-CHICOS-SOLO GOMAS-WEIDER-MES 6-PRINCIPIANTE-5 DIAS,2,Espalda-Bíceps-Posterior,1743,2,0,3,NO,3 4,1 2 5 6
1223,RECOMPOSICION-CHICOS-SOLO GOMAS-WEIDER-MES 6-PRINCIPIANTE-5 DIAS,3,Pierna,1744,2,0,3,NO,3 4,1 2 5 6
1223,RECOMPOSICION-CHICOS-SOLO GOMAS-WEIDER-MES 6-PRINCIPIANTE-5 DIAS,4,Hombro-Pecho-Tríceps,1745,2,0,5,NO,5 6,1 2 3 4
1223,RECOMPOSICION-CHICOS-SOLO GOMAS-WEIDER-MES 6-PRINCIPIANTE-5 DIAS,5,Espalda-Bíceps-Posterior,1746,2,0,5,NO,5 6,1 2 3 4
1201,RECOMPOSICION-CHICOS-SOLO GOMAS-WEIDER-MES 9-AVANZADO-3 DIAS,2,Pierna y Abs,1682,2,0,3,NO,3 4,1 2 5 6
1200,RECOMPOSICION-CHICOS-SOLO GOMAS-WEIDER-MES 9-AVANZADO-4 DIAS,1,Hombro y Abs,1681,2,0,5,NO,5 6,1 2 3 4
1199,RECOMPOSICION-CHICOS-SOLO GOMAS-WEIDER-MES 9-AVANZADO-5 DIAS,5,Brazos y Abs,1680,2,0,5,NO,5 6,1 2 3 4
